2.518300,-9.825489,52.750000
-2.518300,-9.825489,52.750000
-1.561795,-9.375536,57.250000
1.561795,-9.375536,57.250000
2.518300,-14.325489,52.750000
-2.518300,-14.325489,52.750000
1.561795,-13.875536,57.250000
-1.561795,-13.875536,57.250000
7.832213,-12.325228,27.750000
-7.832213,-12.325228,27.750000
-6.875709,-11.875275,32.250000
6.875709,-11.875275,32.250000
7.832213,-16.825228,27.750000
-7.832213,-16.825228,27.750000
6.875709,-16.375275,32.250000
-6.875709,-16.375275,32.250000
-2.305743,-13.225499,53.750000
-2.305743,-10.725499,53.750000
-1.774352,-10.475526,56.250000
-1.774352,-12.975526,56.250000
-7.619657,-15.725238,28.750000
-7.619657,-13.225238,28.750000
-7.088265,-12.975264,31.250000
-7.088265,-15.475264,31.250000
1.774352,-12.975526,56.250000
1.774352,-10.475526,56.250000
2.305743,-10.725499,53.750000
2.305743,-13.225499,53.750000
7.088265,-15.475264,31.250000
7.088265,-12.975264,31.250000
7.619657,-13.225238,28.750000
7.619657,-15.725238,28.750000
-1.561795,13.875536,57.250000
1.561795,13.875536,57.250000
2.518300,14.325489,52.750000
-2.518300,14.325489,52.750000
-1.561795,9.375536,57.250000
1.561795,9.375536,57.250000
-2.518300,9.825489,52.750000
2.518300,9.825489,52.750000
-6.875709,16.375275,32.250000
6.875709,16.375275,32.250000
7.832213,16.825228,27.750000
-7.832213,16.825228,27.750000
-6.875709,11.875275,32.250000
6.875709,11.875275,32.250000
-7.832213,12.325228,27.750000
7.832213,12.325228,27.750000
-9.062981,-7.815516,52.750000
-4.562981,-7.815516,52.750000
-3.606476,-7.365563,57.250000
-8.106476,-7.365563,57.250000
-5.350424,-7.715526,53.750000
-7.850424,-7.715526,53.750000
-7.319033,-7.465552,56.250000
-4.819033,-7.465552,56.250000
4.562981,-7.815516,52.750000
9.062981,-7.815516,52.750000
8.106476,-7.365563,57.250000
3.606476,-7.365563,57.250000
7.850424,-7.715526,53.750000
5.350424,-7.715526,53.750000
4.819033,-7.465552,56.250000
7.319033,-7.465552,56.250000
-14.376895,-10.315254,27.750000
-9.876895,-10.315254,27.750000
-8.920390,-9.865301,32.250000
-13.420390,-9.865301,32.250000
-10.664338,-10.215265,28.750000
-13.164338,-10.215265,28.750000
-12.632947,-9.965291,31.250000
-10.132947,-9.965291,31.250000
-3.819033,-10.475526,56.250000
-3.819033,-12.975526,56.250000
-4.350424,-13.225499,53.750000
-4.350424,-10.725499,53.750000
-9.132947,-12.975264,31.250000
-9.132947,-15.475264,31.250000
-9.664338,-15.725238,28.750000
-9.664338,-13.225238,28.750000
4.350424,-10.725499,53.750000
4.350424,-13.225499,53.750000
3.819033,-12.975526,56.250000
3.819033,-10.475526,56.250000
9.664338,-13.225238,28.750000
9.664338,-15.725238,28.750000
9.132947,-15.475264,31.250000
9.132947,-12.975264,31.250000
-14.500000,-14.500000,6.000000
-14.500000,-19.000000,6.000000
14.500000,-19.000000,6.000000
14.500000,-14.500000,6.000000
-8.106476,7.365563,57.250000
-9.062981,7.815516,52.750000
-4.562981,7.815516,52.750000
-3.606476,7.365563,57.250000
4.562981,7.815516,52.750000
3.606476,7.365563,57.250000
9.062981,7.815516,52.750000
8.106476,7.365563,57.250000
-13.420390,9.865301,32.250000
-14.376895,10.315254,27.750000
-9.876895,10.315254,27.750000
-8.920390,9.865301,32.250000
1.774352,10.475526,56.250000
1.774352,12.975526,56.250000
2.305743,13.225499,53.750000
2.305743,10.725499,53.750000
7.088265,12.975264,31.250000
7.088265,15.475264,31.250000
7.619657,15.725238,28.750000
7.619657,13.225238,28.750000
-2.305743,10.725499,53.750000
-2.305743,13.225499,53.750000
-1.774352,12.975526,56.250000
-1.774352,10.475526,56.250000
-7.619657,13.225238,28.750000
-7.619657,15.725238,28.750000
-7.088265,15.475264,31.250000
-7.088265,12.975264,31.250000
14.500000,-14.500000,0.000000
-14.500000,-14.500000,0.000000
-14.500000,14.500000,0.000000
14.500000,14.500000,0.000000
14.500000,14.500000,6.000000
-14.500000,14.500000,6.000000
-19.000000,19.000000,0.000000
19.000000,19.000000,0.000000
19.000000,-19.000000,0.000000
-19.000000,-19.000000,0.000000
